created_at	invoice_id	item_id	category	subcategory	item	quantity	rate	amount	created_at_header	balance_due	date	ship_mode	order_id	bill_to	ship_to	discount	shipping	subtotal	total
2025-03-10 11:20:08.517480	22699	TEC-CO-3597	Technology	Copiers	Brother Fax Machine, High-Speed	6	1235.29	7411.72	2025-03-10 11:20:08.517094	4936.25	Feb 15 2012	Standard Class	ID-2012-CM12385102-40954	Christopher Martinez	Manila, National, Capital, Philippines	2594.1	118.63	7411.72	4936.25
2025-03-10 11:19:52.942174	22701	TEC-PH-5353	Technology	Phones	Nokia Signal Booster, with Caller ID	9	921.38	8292.38	2025-03-10 11:19:52.941773	6347.29	Feb 15 2012	Standard Class	ID-2012-CM12385102-40954	Christopher Martinez	Manila, National, Capital, Philippines	2073.1	128.01	8292.38	6347.29
2025-03-10 11:20:13.528914	22711	TEC-PH-5840	Technology	Phones	Samsung Smart Phone, Full Size	5	3187.2	15936.0	2025-03-10 11:20:13.528546	16225.17	Feb 23 2013	Standard Class	IN-2013-DL1333058-41328	Denise Leinenbach	Nagpur, Maharashtra,, India		289.17	15936.0	16225.17
2025-03-10 11:22:41.460462	22900	OFF-AP-4736	Office Supplies	Appliances	Hoover Refrigerator, Red	4	1894.54	7578.14	2025-03-10 11:22:41.460078	7074.7	Apr 07 2012	Standard Class	IN-2012-VS218207-41006	Vivek Sundaresam	Perth, Western, Australia, Australia	757.81	254.37	7578.14	7074.7
2025-03-10 11:22:41.719409	22902	OFF-AP-4731	Office Supplies	Appliances	Hoover Microwave, Red	6	1666.66	9999.94	2025-03-10 11:22:41.719030	9118.21	Apr 07 2012	Standard Class	IN-2012-VS218207-41006	Vivek Sundaresam	Perth, Western, Australia, Australia	999.99	118.26	9999.94	9118.21
2025-03-10 11:21:54.179360	22988	FUR-BO-5785	Furniture	Bookcases	Safco Library with Doors, Metal	2	700.65	1401.3	2025-03-10 11:21:54.178996	1381.94	Feb 24 2013	Standard Class	IN-2013-RE194507-41329	Richard Eichhorn	Mackay, Queensland,, Australia	140.13	120.77	1401.3	1381.94
2025-03-10 11:19:36.750022	22999	FUR-CH-5443	Furniture	Chairs	Office Star Executive Leather Armchair, Red	4	1878.72	7514.88	2025-03-10 11:19:36.749625	8218.96	Feb 24 2013	Same Day	IN-2013-BP1123058-41329	Benjamin Patterson	Surat, Gujarat, India		704.08	7514.88	8218.96
2025-03-10 11:20:58.815472	23022	FUR-BO-4851	Furniture	Bookcases	Ikea Classic Bookcase, Traditional	3	1111.73	3335.18	2025-03-10 11:20:58.815124	3152.06	Sep 07 2012	Standard Class	IN-2012-JK160907-41159	Juliana Krohn	Gold Coast,, Queensland,, Australia	333.52	150.4	3335.18	3152.06
2025-03-10 11:20:11.257992	23088	FUR-TA-3775	Furniture	Tables	Chromcraft Training Table, Rectangular	5	985.11	4925.55	2025-03-10 11:20:11.257637	3516.18	Feb 01 2013	Standard Class	ID-2013-DE132557-41306	Deanra Eno	Perth, Western, Australia, Australia	1477.67	68.3	4925.55	3516.18
2025-03-10 11:20:30.618325	23089	TEC-PH-5812	Technology	Phones	Samsung Audio Dock, Cordless	9	1527.12	13744.08	2025-03-10 11:20:30.617910	13916.4	Feb 25 2012	Standard Class	ID-2012-FM1438027-40964	Fred McMath	Xinshi, Hubei, China		172.32	13744.08	13916.4
2025-03-10 11:22:30.528660	23122	TEC-CO-3685	Technology	Copiers	Canon Fax and Copier, Laser	6	1067.68	6406.06	2025-03-10 11:22:30.528287	6102.72	Aug 11 2012	Standard Class	ID-2012-TB2117559-41132	Thomas Boland	Kendari, Sulawesi, Tenggara, Indonesia	448.42	145.08	6406.06	6102.72
2025-03-10 11:21:47.889396	23159	FUR-TA-3349	Furniture	Tables	Barricks Round Table, Fully Assembled	2	533.16	1066.32	2025-03-10 11:21:47.889022	662.87	Jun 29 2012	First Class	ID-2012-PM1913559-41089	Peter McVee	Kendari, Sulawesi, Tenggara, Indonesia	501.17	97.72	1066.32	662.87
2025-03-10 11:19:56.860025	23213	OFF-ST-4269	Office Supplies	Storage	Fellowes Lockers, Wire Frame	6	619.2	3715.2	2025-03-10 11:19:56.859664	1945.35	Jul 29 2012	Second Class	ID-2012-CR12625118-41119	Corey Roper	Seoul, Seoul, South, Korea	1857.6	87.75	3715.2	1945.35
2025-03-10 11:22:24.013650	23250	OFF-ST-6248	Office Supplies	Storage	Tenex File Cart, Single Width	8	893.81	7150.48	2025-03-10 11:22:24.013274	6084.97	Nov 10 2012	First Class	IN-2012-TP21130144-41223	Theone Pippenger	Ho Chi Minh City, Ho, Chí Minh City,, Vietnam	1215.58	150.07	7150.48	6084.97
2025-03-10 11:22:24.312243	23251	FUR-CH-5397	Furniture	Chairs	Novimex Rocking Chair, Set of Two	8	780.69	6245.53	2025-03-10 11:22:24.311882	4744.22	Nov 10 2012	First Class	IN-2012-TP21130144-41223	Theone Pippenger	Ho Chi Minh City, Ho, Chí Minh City,, Vietnam	1686.29	184.98	6245.53	4744.22
2025-03-10 11:22:24.574357	23252	TEC-AC-5134	Technology	Accessories	Logitech Router, Bluetooth	3	393.24	1179.72	2025-03-10 11:22:24.573937	773.98	Nov 10 2012	First Class	IN-2012-TP21130144-41223	Theone Pippenger	Ho Chi Minh City, Ho, Chí Minh City,, Vietnam	554.47	148.73	1179.72	773.98
2025-03-10 11:22:06.622595	23277	TEC-CO-4765	Technology	Copiers	HP Copy Machine, Color	7	1693.23	11852.61	2025-03-10 11:22:06.622228	12115.13	Oct 26 2012	Second Class	IN-2012-SB2017027-41208	Sarah Bern	Huaibei, Anhui,, China		262.52	11852.61	12115.13
2025-03-10 11:22:06.873333	23278	FUR-BO-4851	Furniture	Bookcases	Ikea Classic Bookcase, Traditional	6	2470.5	14823.0	2025-03-10 11:22:06.872943	15099.29	Oct 26 2012	Second Class	IN-2012-SB2017027-41208	Sarah Bern	Huaibei, Anhui,, China		276.29	14823.0	15099.29
2025-03-10 11:21:51.046277	23360	TEC-CO-3596	Technology	Copiers	Brother Fax Machine, Digital	6	1718.17	10309.03	2025-03-10 11:21:51.045927	9524.18	Jun 21 2012	Standard Class	IN-2012-RR193157-41081	Ralph Ritter	Gold Coast,, Queensland,, Australia	1030.9	246.05	10309.03	9524.18
2025-03-10 11:20:17.893842	23397	TEC-CO-4776	Technology	Copiers	HP Fax Machine, Laser	4	1199.76	4799.04	2025-03-10 11:20:17.893458	4887.72	Nov 02 2012	Standard Class	IN-2012-DL1349558-41215	Dionis Lloyd	Faridabad, Haryana,, India		88.68	4799.04	4887.72
2025-03-10 11:22:32.991125	23466	OFF-AP-3575	Office Supplies	Appliances	Breville Refrigerator, Red	4	2077.32	8309.28	2025-03-10 11:22:32.990750	8579.17	Oct 05 2012	Standard Class	IN-2012-TS2137058-41187	Todd Sumrall	Visakhapatnam,, Andhra Pradesh,, India		269.89	8309.28	8579.17
2025-03-10 11:20:38.962211	23537	TEC-CO-3596	Technology	Copiers	Brother Fax Machine, Digital	7	1336.36	9354.49	2025-03-10 11:20:38.961816	5984.43	Nov 24 2012	Same Day	IN-2012-HL150407-41237	Hunter Lopez	Hobart, Tasmania,, Australia	3741.8	371.74	9354.49	5984.43
2025-03-10 11:22:16.389094	23545	OFF-AP-4742	Office Supplies	Appliances	Hoover Stove, Black	4	1885.43	7541.71	2025-03-10 11:22:16.388689	6361.29	Dec 05 2012	Standard Class	IN-2012-SC2069559-41248	Steve Chapman	Jakarta, Jakarta,, Indonesia	1282.09	101.67	7541.71	6361.29
2025-03-10 11:21:02.913993	23576	TEC-CO-4568	Technology	Copiers	Hewlett Copy Machine, Color	3	785.61	2356.83	2025-03-10 11:21:02.913655	2465.43	May 17 2012	Second Class	IN-2012-KB1660058-41046	Ken Brennan	Ichalkaranji,, Maharashtra, India		108.6	2356.83	2465.43
2025-03-10 11:20:41.983783	23581	TEC-PH-5249	Technology	Phones	Motorola Audio Dock, with Caller ID	5	780.17	3900.83	2025-03-10 11:20:41.983388	3612.31	Oct 02 2012	Same Day	IN-2012-JK152057-41184	Jamie Kunitz	Alice Springs,, Northern Territory,, Australia	390.08	101.56	3900.83	3612.31
2025-03-10 11:20:41.459868	23609	FUR-CH-5773	Furniture	Chairs	SAFCO Executive Leather Armchair, Adjustable	3	1015.98	3047.95	2025-03-10 11:20:41.459495	2303.3	May 08 2012	Standard Class	ID-2012-JL15175130-41037	James Lanier	Bangkok, Bangkok,, Thailand	822.95	78.3	3047.95	2303.3
2025-03-10 11:19:56.386067	23720	FUR-BO-3646	Furniture	Bookcases	Bush Stackable Bookrack, Mobile	14	1729.14	24207.96	2025-03-10 11:19:56.385708	24372.29	Jul 15 2012	Standard Class	IN-2012-CC1261027-41105	Corey Catlett	Ninghai, Shandong,, China		164.33	24207.96	24372.29
2025-03-10 11:20:33.268574	23791	FUR-CH-5412	Furniture	Chairs	Novimex Swivel Stool, Black	8	1296.24	10369.92	2025-03-10 11:20:33.268229	10728.77	Jun 14 2012	First Class	IN-2012-GH1466527-41074	Greg Hansen	Cangzhou, Hebei,, China		358.85	10369.92	10728.77
2025-03-10 11:21:43.752059	23815	FUR-BO-5787	Furniture	Bookcases	Safco Library with Doors, Pine	10	3637.6	36376.02	2025-03-10 11:21:43.751673	34317.56	Jan 10 2013	Standard Class	IN-2013-PM1894059-41284	Paul MacIntyre	Tasikmalaya, Jawa, Barat, Indonesia	2546.32	487.86	36376.02	34317.56
2025-03-10 11:20:57.363430	23832	FUR-BO-5940	Furniture	Bookcases	Sauder 3-Shelf Cabinet, Metal	2	332.28	664.56	2025-03-10 11:20:57.363059	752.18	Nov 21 2012	Same Day	IN-2012-JW1595558-41234	Joni Wasserman	Kollam, Kerala, India		87.62	664.56	752.18
2025-03-10 11:21:14.378125	23849	TEC-AC-5225	Technology	Accessories	Memorex Router, Programmable	3	743.13	2229.39	2025-03-10 11:21:14.377754	2388.58	Oct 31 2012	Same Day	IN-2012-MV17485113-41213	Mark Van Huff	Singapore,, Singapore, Singapore		159.19	2229.39	2388.58
2025-03-10 11:22:32.513387	23926	TEC-PH-5812	Technology	Phones	Samsung Audio Dock, Cordless	7	1068.98	7482.89	2025-03-10 11:22:32.513020	6878.18	Jun 06 2012	Second Class	IN-2012-TB213557-41066	Todd Boyes	Toowoomba,, Queensland,, Australia	748.29	143.58	7482.89	6878.18
2025-03-10 11:21:07.058851	23952	FUR-TA-5074	Furniture	Tables	Lesro Wood Table, with Bottom Storage	3	1402.29	4206.87	2025-03-10 11:21:07.058481	4303.47	Jan 06 2013	Standard Class	IN-2013-LR1691558-41280	Lena Radford	Ajmer, Rajasthan,, India		96.6	4206.87	4303.47
2025-03-10 11:20:06.790497	23962	TEC-CO-3689	Technology	Copiers	Canon Fax Machine, Laser	4	1273.56	5094.24	2025-03-10 11:20:06.790081	5307.27	Aug 07 2012	Same Day	IN-2012-BF1097527-41128	Barbara Fisher	Guangzhou,, Guangdong, China		213.03	5094.24	5307.27
2025-03-10 11:21:30.639370	23980	TEC-PH-5353	Technology	Phones	Nokia Signal Booster, with Caller ID	4	546.0	2184.0	2025-03-10 11:21:30.638974	2301.24	Feb 14 2013	First Class	IN-2013-NG1843058-41319	Nathan Gelder	Chennai, Tamil Nadu,, India		117.24	2184.0	2301.24
2025-03-10 11:21:30.918091	23981	FUR-CH-5759	Furniture	Chairs	SAFCO Chairmat, Set of Two	4	248.28	993.12	2025-03-10 11:21:30.917706	1071.25	Feb 14 2013	First Class	IN-2013-NG1843058-41319	Nathan Gelder	Chennai, Tamil Nadu,, India		78.13	993.12	1071.25
2025-03-10 11:20:30.135735	24071	FUR-BO-5948	Furniture	Bookcases	Sauder Classic Bookcase, Metal	4	1567.62	6270.48	2025-03-10 11:20:30.135362	5733.21	Oct 02 2012	Standard Class	IN-2012-FP143207-41184	Frank Preis	Brisbane,, Queensland,, Australia	627.05	89.78	6270.48	5733.21
2025-03-10 11:21:00.960859	24095	TEC-CO-5992	Technology	Copiers	Sharp Copy Machine, Laser	4	956.16	3824.64	2025-03-10 11:21:00.960469	3940.2	Aug 08 2012	Second Class	IN-2012-KH1633027-41129	Katharine Harms	Bijie, Guizhou, China		115.56	3824.64	3940.2
2025-03-10 11:20:57.610969	24115	FUR-TA-5073	Furniture	Tables	Lesro Wood Table, Rectangular	5	1046.25	5231.25	2025-03-10 11:20:57.610609	2517.08	Nov 03 2012	Second Class	ID-2012-JD16015102-41216	Joy Daniels	Manila, National, Capital, Philippines	2877.19	163.02	5231.25	2517.08
2025-03-10 11:20:08.265561	24158	OFF-ST-5702	Office Supplies	Storage	Rogers Lockers, Single Width	3	527.01	1581.03	2025-03-10 11:20:08.265199	1405.11	Jan 25 2013	First Class	ID-2013-CJ12010144-41299	Caroline Jumper	Ho Chi Minh City, Ho, Chí Minh City,, Vietnam	268.78	92.86	1581.03	1405.11
2025-03-10 11:19:50.003653	24210	TEC-AC-3402	Technology	Accessories	Belkin Router, Bluetooth	3	776.25	2328.75	2025-03-10 11:19:50.003214	2499.74	Dec 09 2012	First Class	IN-2012-CG1204027-41252	Catherine Glotzbach	Yuci, Shanxi, China		170.99	2328.75	2499.74
2025-03-10 11:22:07.125683	24394	TEC-PH-5267	Technology	Phones	Motorola Smart Phone, Cordless	1	578.5	578.5	2025-03-10 11:22:07.125306	652.46	Dec 28 2012	Second Class	ID-2012-SB201707-41271	Sarah Bern	Gold Coast,, Queensland,, Australia	57.85	131.81	578.5	652.46
2025-03-10 11:22:07.380095	24395	FUR-BO-5777	Furniture	Bookcases	Safco Floating Shelf Set, Metal	2	353.16	706.32	2025-03-10 11:22:07.379694	727.89	Dec 28 2012	Second Class	ID-2012-SB201707-41271	Sarah Bern	Gold Coast,, Queensland,, Australia	70.63	92.2	706.32	727.89
2025-03-10 11:21:13.155702	24429	FUR-CH-4682	Furniture	Chairs	Hon Rocking Chair, Black	4	461.48	1845.94	2025-03-10 11:21:13.155336	1770.61	Mar 07 2013	First Class	IN-2013-MZ173357-41340	Maria Zettner	Gold Coast,, Queensland,, Australia	184.59	109.26	1845.94	1770.61
2025-03-10 11:22:04.002213	24443	TEC-CO-6010	Technology	Copiers	Sharp Wireless Fax, Digital	9	3200.04	28800.36	2025-03-10 11:22:04.001843	29377.07	Nov 08 2012	Second Class	IN-2012-SZ2003527-41221	Sam Zeldin	Nanchong, Sichuan,, China		576.71	28800.36	29377.07
2025-03-10 11:20:33.998471	24450	FUR-CH-4654	Furniture	Chairs	Hon Executive Leather Armchair, Adjustable	1	409.24	409.24	2025-03-10 11:20:33.998108	435.99	Mar 05 2013	Standard Class	IN-2013-GM146807-41338	Greg Matthias	Sydney, New South, Wales, Australia	40.92	67.67	409.24	435.99
2025-03-10 11:21:52.270633	24452	FUR-TA-5071	Furniture	Tables	Lesro Wood Table, Adjustable Height	3	986.2	2958.61	2025-03-10 11:21:52.270259	2149.47	Jun 02 2012	First Class	ID-2012-RF1934527-41062	Randy Ferguson	Jiangyan, Jiangsu,, China	887.58	78.44	2958.61	2149.47
2025-03-10 11:21:52.508317	24455	FUR-BO-5941	Furniture	Bookcases	Sauder 3-Shelf Cabinet, Mobile	8	1353.6	10828.8	2025-03-10 11:21:52.507861	10984.31	Jun 02 2012	First Class	ID-2012-RF1934527-41062	Randy Ferguson	Jiangyan, Jiangsu,, China		155.51	10828.8	10984.31
2025-03-10 11:21:01.504247	24476	TEC-CO-3688	Technology	Copiers	Canon Fax Machine, High-Speed	3	883.29	2649.86	2025-03-10 11:21:01.503891	2534.14	Oct 25 2012	Standard Class	ID-2012-KN1639059-41207	Katherine Nockton	Semarang, Jawa, Tengah, Indonesia	185.49	69.77	2649.86	2534.14
2025-03-10 11:20:51.526220	24509	OFF-AP-4956	Office Supplies	Appliances	KitchenAid Microwave, Black	9	2313.83	20824.49	2025-03-10 11:20:51.525842	17419.83	Mar 20 2012	Standard Class	IN-2012-DJ13420144-40988	Denny Joy	Ho Chi Minh City, Ho, Chí Minh City,, Vietnam	3540.16	135.5	20824.49	17419.83
2025-03-10 11:18:54.429574	24518	FUR-BO-5777	Furniture	Bookcases	Safco Floating Shelf Set, Metal	10	1962.0	19620.0	2025-03-10 11:18:54.429228	19782.76	Jan 11 2013	Standard Class	IN-2013-AG1027027-41285	Alejandro Grove	Shantou,, Guangdong, China		162.76	19620.0	19782.76
2025-03-10 11:21:31.179532	24566	TEC-CO-6000	Technology	Copiers	Sharp Fax Machine, Laser	6	1773.9	10643.4	2025-03-10 11:21:31.179151	10784.39	Dec 08 2012	Standard Class	IN-2012-NG1843027-41251	Nathan Gelder	Shanghai, Shanghai,, China		140.99	10643.4	10784.39
2025-03-10 11:20:10.302803	24591	TEC-CO-4592	Technology	Copiers	Hewlett Wireless Fax, High-Speed	2	756.78	1513.56	2025-03-10 11:20:10.302456	1620.2	Aug 10 2012	Second Class	IN-2012-DS1318027-41131	David Smith	Tongchuan, Shaanxi,, China		106.64	1513.56	1620.2
2025-03-10 11:20:29.161462	24600	TEC-MA-5020	Technology	Machines	Konica Receipt Printer, White	9	1085.94	9773.46	2025-03-10 11:20:29.161094	9853.36	Oct 07 2012	Standard Class	IN-2012-FM1429027-41189	Frank Merwin	Qingdao, Shandong,, China		79.9	9773.46	9853.36
2025-03-10 11:21:25.768955	24643	FUR-CH-5448	Furniture	Chairs	Office Star Rocking Chair, Red	6	845.46	5072.76	2025-03-10 11:21:25.768596	5204.46	Oct 13 2012	Standard Class	IN-2012-MG1820527-41195	Mitch Gastineau	Guangzhou,, Guangdong, China		131.7	5072.76	5204.46
2025-03-10 11:21:25.309145	24650	TEC-CO-4777	Technology	Copiers	HP Ink, Color	6	780.84	4685.04	2025-03-10 11:21:25.308805	4772.09	Mar 20 2012	Standard Class	IN-2012-MV1819058-40988	Mike Vittorini	Nellore, Andhra, Pradesh, India		87.05	4685.04	4772.09
2025-03-10 11:21:44.445353	24673	TEC-CO-6010	Technology	Copiers	Sharp Wireless Fax, Digital	4	1422.24	5688.96	2025-03-10 11:21:44.444985	5767.71	Oct 23 2012	Standard Class	IN-2012-PP1895527-41205	Paul Prost	Wafangdian,, Liaoning, China		78.75	5688.96	5767.71
2025-03-10 11:20:43.882422	24689	TEC-CO-4581	Technology	Copiers	Hewlett Ink, High-Speed	7	1028.16	7197.12	2025-03-10 11:20:43.882033	7274.75	Nov 03 2012	Second Class	IN-2012-JK1532527-41216	Jason Klamczynski	Jiangyou, Sichuan,, China		77.63	7197.12	7274.75
2025-03-10 11:22:34.485449	24694	FUR-CH-5447	Furniture	Chairs	Office Star Rocking Chair, Black	3	415.44	1246.32	2025-03-10 11:22:34.485070	1314.72	Dec 07 2012	Second Class	IN-2012-TZ2144527-41250	Tom Zandusky	Chongqing,, Chongqing, China		68.4	1246.32	1314.72
2025-03-10 11:21:16.416533	24811	TEC-PH-5248	Technology	Phones	Motorola Audio Dock, VoIP	4	346.92	1387.68	2025-03-10 11:21:16.416162	842.74	Nov 06 2012	First Class	ID-2012-MG1768058-41219	Maureen Gastineau	Mumbai,, Maharashtra, India	693.84	148.9	1387.68	842.74
2025-03-10 11:19:06.236348	24876	TEC-PH-5351	Technology	Phones	Nokia Signal Booster, Full Size	3	413.37	1240.11	2025-03-10 11:19:06.235975	1314.84	Jan 01 2013	Standard Class	IN-2013-AR1054058-41275	Andy Reiter	Jodhpur, Rajasthan,, India		74.73	1240.11	1314.84
2025-03-10 11:21:42.323992	24911	TEC-CO-4772	Technology	Copiers	HP Fax and Copier, Laser	8	1383.12	11064.96	2025-03-10 11:21:42.323631	11200.85	Nov 10 2012	Standard Class	IN-2012-DP1300078-41223	Darren Powers	Kuala Lumpur, Kuala, Lumpur, Malaysia		135.89	11064.96	11200.85
2025-03-10 11:22:25.790623	24932	FUR-BO-4863	Furniture	Bookcases	Ikea Library with Doors, Traditional	11	2398.37	26382.11	2025-03-10 11:22:25.790280	16042.14	Nov 14 2012	Standard Class	ID-2012-RB193607-41227	Raymond Buch	Cairns, Queensland,, Australia	10552.84	212.87	26382.11	16042.14
2025-03-10 11:19:36.260106	24938	TEC-MA-5498	Technology	Machines	Okidata Card Printer, Red	7	1210.86	8476.02	2025-03-10 11:19:36.259721	8589.05	Feb 16 2012	Standard Class	IN-2012-BF1121558-40955	Benjamin Farhat	Kanpur, Uttar, Pradesh, India		113.03	8476.02	8589.05
2025-03-10 11:22:11.764647	24939	TEC-PH-3806	Technology	Phones	Cisco Smart Phone, Full Size	4	2166.9	8667.59	2025-03-10 11:22:11.764281	7426.59	Jun 07 2012	Standard Class	IN-2012-SW2035059-41067	Sean Wendt	Depok, Jawa Barat,, Indonesia	1473.49	232.49	8667.59	7426.59
2025-03-10 11:19:44.281219	25045	FUR-BO-3641	Furniture	Bookcases	Bush Library with Doors, Pine	7	1535.81	10750.7	2025-03-10 11:19:44.280853	6607.39	Jul 19 2012	Second Class	IN-2012-BS117557-41109	Bruce Stewart	Cairns, Queensland,, Australia	4300.28	156.97	10750.7	6607.39
2025-03-10 11:21:51.275326	25048	OFF-AP-4964	Office Supplies	Appliances	KitchenAid Stove, Black	2	1139.16	2278.32	2025-03-10 11:21:51.274970	2388.62	Oct 12 2012	Standard Class	IN-2012-RR1931558-41194	Ralph Ritter	Kanpur, Uttar, Pradesh, India		110.3	2278.32	2388.62
2025-03-10 11:21:42.092502	25068	TEC-PH-5356	Technology	Phones	Nokia Smart Phone, with Caller ID	3	1725.06	5175.17	2025-03-10 11:21:42.092159	4773.03	Dec 08 2012	Standard Class	IN-2012-AO108107-41251	Anthony O'Donnell	Sydney, New South, Wales, Australia	517.52	115.38	5175.17	4773.03
2025-03-10 11:20:15.891833	25096	OFF-AP-4743	Office Supplies	Appliances	Hoover Stove, Red	2	1136.94	2273.88	2025-03-10 11:20:15.891453	2357.9	Dec 21 2012	Standard Class	IN-2012-DA1345058-41264	Dianna Arnett	Guwahati, Assam,, India		84.02	2273.88	2357.9
2025-03-10 11:20:16.134098	25097	TEC-AC-4166	Technology	Accessories	Enermax Memory Card, USB	9	1031.4	9282.6	2025-03-10 11:20:16.133719	9351.97	Dec 21 2012	Standard Class	IN-2012-DA1345058-41264	Dianna Arnett	Guwahati, Assam,, India		69.37	9282.6	9351.97
2025-03-10 11:20:28.202714	25237	TEC-MA-5548	Technology	Machines	Panasonic Inkjet, White	7	1630.13	11410.88	2025-03-10 11:20:28.202373	8706.14	Jul 07 2012	Standard Class	ID-2012-EH14125102-41097	Eugene Hildebrand	Manila, National, Capital, Philippines	2852.72	147.98	11410.88	8706.14
2025-03-10 11:19:48.049749	25242	FUR-CH-5442	Furniture	Chairs	Office Star Executive Leather Armchair, Black	7	3272.01	22904.07	2025-03-10 11:19:48.049394	23161.7	Mar 11 2012	Standard Class	IN-2012-CD1192027-40979	Carlos Daly	Shanghai, Shanghai,, China		257.63	22904.07	23161.7
2025-03-10 11:21:45.150302	25321	FUR-FU-4040	Furniture	Furnishings	Eldon Door Stop, Black	10	401.28	4012.8	2025-03-10 11:21:45.149949	3318.58	Feb 28 2012	First Class	ID-2012-PS18970118-40967	Paul Stevenson	Seoul, Seoul, South, Korea	802.56	108.34	4012.8	3318.58
2025-03-10 11:21:45.395126	25322	OFF-AP-4508	Office Supplies	Appliances	Hamilton Beach Stove, White	3	810.72	2432.16	2025-03-10 11:21:45.394741	1452.24	Feb 28 2012	First Class	ID-2012-PS18970118-40967	Paul Stevenson	Seoul, Seoul, South, Korea	1216.08	236.16	2432.16	1452.24
2025-03-10 11:21:13.657345	25420	OFF-AP-3875	Office Supplies	Appliances	Cuisinart Stove, White	3	1609.29	4827.87	2025-03-10 11:21:13.656966	5066.63	Dec 12 2012	Standard Class	IN-2012-ML1741027-41255	Maris LaWare	Guilin, Guangxi,, China		238.76	4827.87	5066.63
2025-03-10 11:18:43.522033	25445	TEC-CO-6010	Technology	Copiers	Sharp Wireless Fax, Digital	3	1066.68	3200.04	2025-03-10 11:18:43.521665	3583.72	Dec 27 2012	First Class	IN-2012-AB1010558-41270	Adrian Barton	Kochi, Kerala, India		383.68	3200.04	3583.72
2025-03-10 11:21:24.842775	25451	FUR-TA-5064	Furniture	Tables	Lesro Round Table, Rectangular	6	1888.24	11329.42	2025-03-10 11:21:24.842424	8093.04	Jun 30 2012	Second Class	ID-2012-MP1817527-41090	Mike Pelletier	Yuci, Shanxi, China	3398.83	162.45	11329.42	8093.04
2025-03-10 11:21:25.091764	25452	FUR-TA-3760	Furniture	Tables	Chromcraft Computer Table, Fully Assembled	2	622.86	1245.72	2025-03-10 11:21:25.091391	963.18	Jun 30 2012	Second Class	ID-2012-MP1817527-41090	Mike Pelletier	Yuci, Shanxi, China	373.72	91.18	1245.72	963.18
2025-03-10 11:22:40.229680	25463	OFF-ST-4057	Office Supplies	Storage	Eldon File Cart, Single Width	7	808.73	5661.12	2025-03-10 11:22:40.229329	5314.27	Sep 14 2012	Second Class	IN-2012-VP217307-41166	Victor Preis	Brisbane,, Queensland,, Australia	566.11	219.26	5661.12	5314.27
2025-03-10 11:22:25.078191	25629	FUR-BO-5746	Furniture	Bookcases	Safco 3-Shelf Cabinet, Mobile	5	856.8	4284.0	2025-03-10 11:22:25.077814	4386.58	Nov 15 2012	Standard Class	IN-2012-PL1892527-41228	Paul Lucas	Xinyi, Guangdong,, China		102.58	4284.0	4386.58
2025-03-10 11:21:43.027179	25630	FUR-BO-3627	Furniture	Bookcases	Bush Classic Bookcase, Traditional	5	2063.4	10317.0	2025-03-10 11:21:43.026814	10533.99	Nov 15 2012	Standard Class	IN-2012-PL1892527-41228	Paul Lucas	Xinyi, Guangdong,, China		216.99	10317.0	10533.99
2025-03-10 11:21:33.748969	25678	TEC-AC-3403	Technology	Accessories	Belkin Router, Erganomic	12	3078.72	36944.64	2025-03-10 11:21:33.748602	37419.08	May 12 2012	Standard Class	IN-2012-NC1862511-41041	Noah Childs	Dhaka, Dhaka,, Bangladesh		474.44	36944.64	37419.08
2025-03-10 11:22:37.531868	25750	TEC-CO-3605	Technology	Copiers	Brother Personal Copier, Digital	6	769.66	4617.97	2025-03-10 11:22:37.531452	4229.8	Dec 07 2012	Standard Class	IN-2012-TS216107-41250	Troy Staebel	Sydney, New South, Wales, Australia	461.8	73.63	4617.97	4229.8
2025-03-10 11:22:26.266365	25868	OFF-AP-4738	Office Supplies	Appliances	Hoover Refrigerator, White	7	3670.8	25695.6	2025-03-10 11:22:26.266004	26206.32	May 23 2012	Second Class	IN-2012-RO1978027-41052	Rose O'Brian	Gaoyou, Jiangsu,, China		510.72	25695.6	26206.32
2025-03-10 11:21:59.341188	25871	FUR-TA-3431	Furniture	Tables	Bevis Round Table, Rectangular	4	1444.13	5776.51	2025-03-10 11:21:59.340814	4138.01	May 23 2012	Second Class	IN-2012-RO1978027-41052	Rose O'Brian	Gaoyou, Jiangsu,, China	1732.95	94.45	5776.51	4138.01
2025-03-10 11:22:28.805306	25880	OFF-ST-5692	Office Supplies	Storage	Rogers File Cart, Industrial	4	470.11	1880.45	2025-03-10 11:22:28.804899	1759.82	Nov 17 2012	First Class	IN-2012-TM2149059-41230	Tony Molinari	Surabaya, Jawa, Timur, Indonesia	319.68	199.05	1880.45	1759.82
2025-03-10 11:22:35.996345	25881	FUR-CH-5412	Furniture	Chairs	Novimex Swivel Stool, Black	7	827.97	5795.81	2025-03-10 11:22:35.995968	4368.45	Nov 17 2012	First Class	IN-2012-TM2149059-41230	Tony Molinari	Surabaya, Jawa, Timur, Indonesia	1564.87	137.51	5795.81	4368.45
2025-03-10 11:21:26.531243	25885	TEC-CO-4568	Technology	Copiers	Hewlett Copy Machine, Color	4	530.22	2120.88	2025-03-10 11:21:26.530824	1129.69	Dec 20 2012	First Class	ID-2012-MW1823597-41263	Mitch Willingham	Lahore, Punjab,, Pakistan	1060.44	69.25	2120.88	1129.69
